File Name,File Key,Depth,qc,fs,Measure Vs,Qc,Fs,u,Subset_Region,Subset_Geology,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,A07H,A07P,A07T,R09,H06,MC15,MC18
SCPT_14539_Raw02_result.csv,14539,6.54,7.853,0.1186,424.35,7.853,0.1186,-0.009,2,3,214.0039502,260.5265481,481.4499178,234.3826027,277.384196,167.7191266,331.2494751,2.180159469,0.684564113,0.487853818,-0.126243627,0.593603752,0.425155052,0.928267871,0.247686794
SCPT_14539_Raw02_result.csv,14539,6.56,8.133,0.1148,424.35,8.133,0.1148,-0.0087,2,3,214.2403734,260.8143676,488.0868761,234.2016726,272.3097406,168.2551547,330.1906171,2.149022576,0.683459962,0.486749667,-0.139934828,0.594375994,0.443618416,0.925076981,0.250888471
SCPT_14539_Raw02_result.csv,14539,6.58,8.61,0.1135,424.35,8.61,0.1135,-0.0085,2,3,215.5608278,262.4218773,498.9834716,235.5504913,269.7143799,169.6249496,330.0953388,2.109908072,0.677315453,0.480605159,-0.162014386,0.588633295,0.45319504,0.916968765,0.251177068
SCPT_14539_Raw02_result.csv,14539,6.6,9.101,0.1133,424.35,9.101,0.1133,-0.0076,2,3,217.0487776,264.2332944,509.82665,237.2469832,268.4336733,171.1043111,330.4087339,2.074542813,0.670436477,0.473726182,-0.18351218,0.581456865,0.45795473,0.908285209,0.250228111
SCPT_14539_Raw02_result.csv,14539,6.62,9.877,0.1142,424.35,9.877,0.1142,-0.006,2,3,219.3803023,267.0716724,526.1806906,240.1869468,267.9430316,173.3918333,331.20253,2.025032942,0.659751822,0.463041528,-0.215086086,0.569141021,0.459784197,0.895004621,0.247828525
SCPT_14539_Raw02_result.csv,14539,6.64,10.148,0.1176,424.35,10.148,0.1176,-0.004,2,3,221.0016234,269.0454546,531.8170398,242.2685847,271.2428296,174.6397668,332.7886046,2.016791054,0.652388539,0.455678245,-0.225740934,0.560511621,0.447544117,0.887833209,0.243051119
SCPT_14539_Raw02_result.csv,14539,6.66,10.148,0.1285,424.35,10.148,0.1285,-0.0022,2,3,223.7256467,272.3616568,531.9826186,245.9484651,283.1980862,176.076503,336.9018202,2.043197335,0.640138077,0.443427783,-0.226052231,0.545436564,0.404411982,0.879640009,0.230767033
SCPT_14539_Raw02_result.csv,14539,6.68,9.902,0.137,424.35,9.902,0.137,-0.0021,2,3,225.143047,274.0871877,527.175649,247.8709996,292.7560007,176.5377501,339.914917,2.078530622,0.633822622,0.437112327,-0.216975206,0.537650139,0.371219086,0.877023851,0.221863244
SCPT_14539_Raw02_result.csv,14539,6.7,9.501,0.14,424.35,9.501,0.14,-0.0033,2,3,224.8570618,273.7390318,519.0642429,247.4521009,296.7132428,175.9519268,341.027042,2.11230036,0.635093667,0.438383373,-0.201469071,0.539341555,0.357792427,0.880347772,0.21859681
SCPT_14539_Raw02_result.csv,14539,6.72,8.8,0.1572,424.35,8.8,0.1572,-0.001,2,3,226.2175706,275.3953034,504.2449072,249.9403234,316.1213002,175.8480459,346.2678606,2.197153416,0.629061348,0.432351054,-0.172503491,0.529336404,0.294432585,0.88093834,0.203345947
SCPT_14539_Raw02_result.csv,14539,6.74,8.25,0.1723,424.35,8.25,0.1723,0.002,2,3,227.0429446,276.4001065,492.1235338,251.8510894,332.6743329,175.6977989,350.5173781,2.267490292,0.625419403,0.428709109,-0.148171183,0.521720589,0.243394554,0.881793119,0.1911483
SCPT_14539_Raw02_result.csv,14539,6.76,7.633,0.1778,424.35,7.633,0.1778,0.0055,2,3,225.7181303,274.787289,477.8829895,250.4169924,339.3438479,174.3393643,352.013519,2.329094162,0.631271577,0.434561282,-0.118807324,0.527431088,0.223544692,0.889554817,0.186889005
SCPT_14539_Raw02_result.csv,14539,6.78,6.433,0.1715,424.35,6.433,0.1715,0.0063,2,3,219.3613081,267.048549,447.7973917,243.1201989,336.7928506,169.7286479,350.1849396,2.42980709,0.659838407,0.463128113,-0.053782293,0.55700262,0.231090532,0.916357613,0.192097173
SCPT_14539_Raw02_result.csv,14539,6.8,5.104,0.1715,424.35,5.104,0.1715,0.0078,2,3,211.655771,257.6678951,410.0476313,235.566269,341.8765074,164.3003009,349.8463808,2.581535012,0.695597353,0.498887059,0.03428526,0.588566315,0.216109004,0.94886273,0.19306444
SCPT_14539_Raw02_result.csv,14539,6.82,4.434,0.1682,424.35,4.434,0.1682,0.0135,2,3,206.4594433,251.341931,388.7451195,230.2576933,341.5074463,160.8762801,348.8597532,2.668580532,0.720454594,0.523744299,0.087634677,0.611359499,0.217189103,0.969922963,0.195888598
SCPT_14539_Raw02_result.csv,14539,6.84,3.825,0.1607,424.35,3.825,0.1607,0.0202,2,3,200.4534871,244.0303321,367.582011,223.7934082,336.7695739,157.0224193,346.6749693,2.752678646,0.749976351,0.553266057,0.143612133,0.639835245,0.231159647,0.994169993,0.202170933
SCPT_14539_Raw02_result.csv,14539,6.86,3.452,0.1383,424.35,3.452,0.1383,0.0293,2,3,194.0896986,236.2831113,353.642025,214.9392216,314.1933955,152.927772,339.9682533,2.775871758,0.78223817,0.585527876,0.182273414,0.680203289,0.300549881,1.020592855,0.221706346
SCPT_14539_Raw02_result.csv,14539,6.88,3.096,0.1144,424.35,3.096,0.1144,0.0384,2,3,187.0704025,227.7378812,339.4388895,204.9684189,288.0176076,148.3174008,331.6629357,2.792625665,0.819073557,0.622363262,0.223264657,0.727702673,0.387536971,1.051204009,0.246439387
SCPT_14539_Raw02_result.csv,14539,6.9,3.096,0.0827,424.35,3.096,0.0827,0.0557,2,3,181.5574712,221.0264867,339.6809929,194.3487078,246.630122,144.4927859,318.197101,2.700146169,0.848986337,0.652276043,0.222551665,0.780904578,0.542668854,1.077329005,0.287887581
SCPT_14539_Raw02_result.csv,14539,6.92,3.139,0.0623,424.35,3.139,0.0623,0.0729,2,3,177.3677384,215.9259424,341.7094012,186.3023984,216.5686184,141.5297614,306.9490539,2.614014125,0.872333391,0.675623097,0.216597915,0.823187435,0.672651145,1.098048563,0.323876801
SCPT_14539_Raw02_result.csv,14539,6.94,3.376,0.0528,424.35,3.376,0.0528,0.0916,2,3,176.8597096,215.3074725,351.5487055,183.6586521,200.6231166,141.183623,300.7989316,2.523097671,0.875201769,0.678491475,0.18821032,0.837479703,0.74913048,1.100497252,0.344116546
SCPT_14539_Raw02_result.csv,14539,6.96,3.417,0.0474,424.35,3.417,0.0474,0.1041,2,3,175.5722319,213.7401084,353.3636109,181.1250723,191.4977779,140.2806181,296.8520485,2.488224796,0.88250805,0.685797756,0.183061,0.851370787,0.795682382,1.106913755,0.357324725
SCPT_14539_Raw02_result.csv,14539,6.98,3.241,0.0444,424.35,3.241,0.0444,0.1298,2,3,173.2725083,210.9404449,346.647424,178.1050672,186.7901466,138.5735036,294.4380876,2.506284295,0.895693039,0.698982745,0.202250392,0.868184945,0.82057281,1.11915769,0.365489834
SCPT_14539_Raw02_result.csv,14539,7,3.067,0.0434,424.35,3.067,0.0434,0.1525,2,3,171.5978689,208.9017534,339.7616684,176.1424495,185.4796084,137.3262337,293.6600756,2.536621338,0.905404818,0.708694524,0.22231419,0.879265547,0.827613638,1.128199223,0.368135693
SCPT_14539_Raw02_result.csv,14539,7.02,2.986,0.0365,424.35,2.986,0.0365,0.1907,2,3,168.4778285,205.1034434,336.7601152,171.3284549,173.0553011,134.9530734,287.2743044,2.511062676,0.923754427,0.727044133,0.231187734,0.906976083,0.896947384,1.145631473,0.390121063
SCPT_14539_Raw02_result.csv,14539,7.04,3.153,0.034,424.35,3.153,0.034,0.2051,2,3,168.9779942,205.7123407,343.9616477,171.0827071,167.8791034,135.3231268,284.9564258,2.459353157,0.920790092,0.724079798,0.210028425,0.90841148,0.927314489,1.142893136,0.39822231
SCPT_14539_Raw02_result.csv,14539,7.06,3.224,0.034,424.35,3.224,0.034,0.2361,2,3,169.7106778,206.6043034,347.2115338,171.6974763,167.6979472,135.864866,285.2080158,2.444676495,0.916463495,0.7197532,0.200624385,0.904824517,0.928394158,1.138897827,0.397339792
SCPT_14539_Raw02_result.csv,14539,7.08,3.205,0.033,424.35,3.205,0.033,0.2809,2,3,169.3089519,206.1152458,346.9012039,170.9396332,165.7690691,135.5198657,284.2942718,2.440641525,0.918833423,0.722123128,0.201518562,0.909248115,0.939962916,1.141440347,0.400548716
SCPT_14539_Raw02_result.csv,14539,7.1,3.195,0.0329,424.35,3.195,0.0329,0.3171,2,3,169.3602894,206.1777437,346.8858837,170.8502535,165.558819,135.5310203,284.3784408,2.441411897,0.918530251,0.721819956,0.201562726,0.909771124,0.941232053,1.14135804,0.400252697
SCPT_14539_Raw02_result.csv,14539,7.12,3.195,0.0358,424.35,3.195,0.0358,0.393,2,3,170.8537115,207.9958226,347.5991097,172.9084346,171.0329747,136.5914001,287.7233258,2.459129663,0.909750885,0.71304059,0.199508754,0.897796412,0.908702214,1.133564598,0.388559242
SCPT_14539_Raw02_result.csv,14539,7.14,3.474,0.034,424.35,3.474,0.034,0.4519,2,3,172.3732455,209.8456901,359.1843143,173.9378593,167.0693844,137.7647693,286.180345,2.392352056,0.900896429,0.704186135,0.16672292,0.891860481,0.932149385,1.125010926,0.393936398
SCPT_14539_Raw02_result.csv,14539,7.16,3.474,0.0339,424.35,3.474,0.0339,0.5513,2,3,172.5877945,210.1068802,360.0479584,174.0197957,166.8273445,137.8382375,286.2733047,2.388944582,0.899652526,0.702942232,0.164321346,0.891389526,0.933599174,1.124477781,0.393611621
SCPT_14539_Raw02_result.csv,14539,7.18,3.749,0.0364,424.35,3.749,0.0364,0.6802,2,3,175.8515846,214.08019,371.4058596,177.8150185,170.9422411,140.2928884,289.3006397,2.35399421,0.880918216,0.684207922,0.133263161,0.869814798,0.909232858,1.106826289,0.383092163
SCPT_14539_Raw02_result.csv,14539,7.2,5.706,0.0284,424.35,5.706,0.0284,0.5625,2,3,181.0695212,220.4324606,433.4880066,183.4902118,154.5167024,146.1145463,281.1856261,2.03981424,0.851677534,0.65496724,-0.021305543,0.838397262,1.01025639,1.066167709,0.411543544
SCPT_14539_Raw02_result.csv,14539,7.22,5.706,0.0425,424.35,5.706,0.0425,0.5835,2,3,188.5155722,229.4972183,433.7266035,192.8501389,178.8044836,151.2025862,296.5221104,2.130501035,0.811377972,0.614667678,-0.021855803,0.788645182,0.864265648,1.031938018,0.358436799
SCPT_14539_Raw02_result.csv,14539,7.24,5.151,0.057,424.35,5.151,0.057,0.5915,2,3,191.9203595,233.6421767,417.6063442,197.9464692,202.1917457,152.7830377,308.0387422,2.267916859,0.793478095,0.596767801,0.016019358,0.76256195,0.741342103,1.021539726,0.320333025
SCPT_14539_Raw02_result.csv,14539,7.26,5.151,0.0738,424.35,5.151,0.0738,0.7454,2,3,197.4309978,240.3507799,418.6508373,205.8438302,225.9789366,156.2137524,318.7807184,2.332648266,0.765169441,0.568459147,0.013521338,0.723440811,0.630116792,0.999333309,0.286055123
SCPT_14539_Raw02_result.csv,14539,7.28,4.992,0.071,424.35,4.992,0.071,0.9024,2,3,196.0987859,238.7289567,414.8845938,203.9260765,222.3873905,155.1301914,317.3290354,2.339087986,0.771940045,0.57522975,0.022558192,0.732801028,0.646137723,1.006293877,0.290619384
SCPT_14539_Raw02_result.csv,14539,7.3,4.766,0.0684,424.35,4.766,0.0684,0.9507,2,3,194.3051977,236.5454581,408.2791083,201.536957,219.2121183,153.7394829,315.9046889,2.358009586,0.78112848,0.584418185,0.038607557,0.744585812,0.660518749,1.015299086,0.295118036
SCPT_14539_Raw02_result.csv,14539,7.32,4.456,0.0684,424.35,4.456,0.0684,0.9495,2,3,192.6437691,234.5228493,398.4287189,199.6543954,219.8935984,152.3735782,315.9661413,2.401340889,0.789715859,0.593005565,0.063029978,0.753970738,0.657414801,1.02422333,0.294923526
SCPT_14539_Raw02_result.csv,14539,7.34,3.91,0.0658,424.35,3.91,0.0658,0.973,2,3,188.5341779,229.5198687,380.1165015,194.9411769,217.5133758,149.1652052,314.2912808,2.473576272,0.811279281,0.614568987,0.110080798,0.77786073,0.66829824,1.045504135,0.300238385
SCPT_14539_Raw02_result.csv,14539,7.36,3.708,0.0619,424.35,3.708,0.0619,1.0128,2,3,186.1659809,226.6368463,373.2497592,191.8005504,212.2666494,147.3928104,311.8970455,2.490315384,0.82391994,0.627209646,0.128310795,0.794102554,0.692715322,1.057457384,0.307885436
SCPT_14539_Raw02_result.csv,14539,7.38,3.572,0.0537,424.35,3.572,0.0537,1.0587,2,3,182.8579429,222.6096697,368.6776949,186.935385,200.0198177,144.9921888,306.3135558,2.476038948,0.841849003,0.645138709,0.14063578,0.819795564,0.752142136,1.073878715,0.325949317
SCPT_14539_Raw02_result.csv,14539,7.4,3.616,0.0537,424.35,3.616,0.0537,1.0587,2,3,183.3002621,223.1481451,370.4088044,187.2514752,199.8707849,145.3573509,306.5511347,2.469297611,0.839433002,0.642722708,0.135951314,0.818106086,0.752887504,1.071363387,0.325174011
SCPT_14539_Raw02_result.csv,14539,7.42,3.522,0.0448,424.35,3.522,0.0448,1.0168,2,3,179.6067925,218.6517474,366.6904584,181.771306,185.6172754,142.752542,299.560348,2.442419627,0.859788611,0.663078317,0.146040532,0.84780925,0.826871692,1.089445931,0.348242693
SCPT_14539_Raw02_result.csv,14539,7.44,3.522,0.0411,424.35,3.522,0.0411,0.9604,2,3,178.229734,216.9753284,366.3635444,179.5479086,179.2878838,141.8409518,296.4240155,2.424189763,0.867485228,0.670774934,0.146932455,0.860116514,0.861565783,1.095852214,0.358767672
SCPT_14539_Raw02_result.csv,14539,7.46,3.431,0.0407,424.35,3.431,0.0407,1.0128,2,3,177.6129405,216.2244493,363.4054604,178.7128858,178.7148513,141.2980396,296.1911414,2.437137556,0.870951895,0.674241601,0.155039405,0.864778058,0.86476706,1.099687171,0.359553593
SCPT_14539_Raw02_result.csv,14539,7.48,3.431,0.0384,424.35,3.431,0.0384,1.1346,2,3,176.9735181,215.4460221,364.4308014,177.4970579,174.5892846,140.7221761,294.1589266,2.419622703,0.87455848,0.677848186,0.152221898,0.871604553,0.888122316,1.103771022,0.366438398
SCPT_14539_Raw02_result.csv,14539,7.5,3.677,0.0359,424.35,3.677,0.0359,1.2042,2,3,177.7756361,216.4225135,374.2124697,177.7861797,169.6751855,141.4453831,291.9424083,2.359561108,0.870036302,0.673326008,0.125734849,0.869976996,0.916672651,1.098644929,0.374002036
SCPT_14539_Raw02_result.csv,14539,7.52,3.677,0.0338,424.35,3.677,0.0338,1.2118,2,3,176.9427191,215.4085275,374.3666111,176.4177498,165.8185537,140.8437408,289.8589355,2.346198054,0.874732527,0.678022233,0.125323025,0.877703825,0.939664446,1.102907532,0.381164211
SCPT_14539_Raw02_result.csv,14539,7.54,3.754,0.0329,424.35,3.754,0.0329,1.1462,2,3,177.0356125,215.5216152,376.7848645,176.2557927,164.0576491,141.0527284,289.0822526,2.330326306,0.874207674,0.677497379,0.118884213,0.878622279,0.950340701,1.101424805,0.383847328
SCPT_14539_Raw02_result.csv,14539,7.56,3.794,0.0299,424.35,3.794,0.0299,1.0822,2,3,175.8271886,214.0504904,377.8647355,174.3454798,158.3499895,140.2547589,285.7250678,2.305253011,0.881056957,0.684346663,0.116022297,0.88951974,0.98575088,1.107098111,0.39552854
SCPT_14539_Raw02_result.csv,14539,7.58,3.805,0.0287,424.35,3.805,0.0287,1.0021,2,3,175.2850645,213.3905134,377.7827845,173.443073,156.0246737,139.939762,284.4037611,2.297881679,0.884144998,0.687434703,0.1162392,0.89470915,1.000544427,1.109346528,0.400163664
SCPT_14539_Raw02_result.csv,14539,7.6,3.781,0.0326,424.35,3.781,0.0326,0.9486,2,3,177.1631119,215.6768319,376.6274385,175.9796149,163.4690264,141.4022839,289.3331343,2.332833283,0.873487742,0.676777448,0.119302114,0.880190422,0.953935055,1.098949681,0.382979848
SCPT_14539_Raw02_result.csv,14539,7.62,3.682,0.0344,424.35,3.682,0.0344,0.947,2,3,177.4956457,216.0816557,373.097628,176.4980493,166.8964205,141.5962399,291.4982694,2.362578695,0.871612509,0.674902215,0.128718464,0.877248762,0.933185203,1.09757896,0.375524518
SCPT_14539_Raw02_result.csv,14539,7.64,3.56,0.0343,424.35,3.56,0.0343,0.7961,2,3,176.5493775,214.929677,367.5210415,175.3369078,166.8926831,140.9795073,291.5085792,2.38907165,0.87695799,0.680247696,0.143778014,0.883849276,0.933207597,1.101944045,0.37548915
SCPT_14539_Raw02_result.csv,14539,7.66,3.191,0.0354,424.35,3.191,0.0354,0.7601,2,3,174.393658,212.3053228,352.941794,173.1590708,169.4563376,139.2406851,292.6638736,2.46764812,0.88924344,0.692533146,0.184255433,0.89634793,0.917963288,1.114354603,0.371533825
SCPT_14539_Raw02_result.csv,14539,7.68,2.962,0.0354,424.35,2.962,0.0354,0.7605,2,3,172.6338204,210.1629118,343.5952481,171.249954,169.822882,137.855393,292.6956699,2.515603088,0.89938588,0.702675586,0.211094226,0.907434378,0.915802563,1.124353327,0.371425187
SCPT_14539_Raw02_result.csv,14539,7.7,2.962,0.035,424.35,2.962,0.035,0.8238,2,3,172.6852659,210.2255411,344.2167908,171.0971083,169.0271446,137.8250441,292.4559652,2.511118979,0.899087921,0.702377627,0.209286922,0.908327306,0.920499265,1.124573502,0.372244477
SCPT_14539_Raw02_result.csv,14539,7.72,2.914,0.0366,424.35,2.914,0.0366,0.8574,2,3,173.110199,210.742851,342.5616565,171.7482508,172.0325997,138.1118229,294.3179136,2.53153731,0.896630206,0.699919912,0.214106926,0.90452884,0.902874594,1.122494919,0.365898065
SCPT_14539_Raw02_result.csv,14539,7.74,2.914,0.0359,424.35,2.914,0.0359,0.9111,2,3,173.0273524,210.6419943,343.1045358,171.3961178,170.6937722,137.9898505,293.7722161,2.525515272,0.897108898,0.700398604,0.212523416,0.90658123,0.910687441,1.123378451,0.367753895
SCPT_14539_Raw02_result.csv,14539,7.76,3.144,0.0344,424.35,3.144,0.0344,0.9328,2,3,174.4288726,212.3481927,352.8915479,172.3971401,167.4978881,139.1141215,292.5019321,2.467833644,0.889041535,0.692331241,0.184397806,0.900757817,0.929587844,1.115263972,0.372087314
SCPT_14539_Raw02_result.csv,14539,7.78,3.144,0.0347,424.35,3.144,0.0347,0.882,2,3,174.5933233,212.5483936,352.5697658,172.5059105,168.0449636,139.3140708,293.0230577,2.472790462,0.888099183,0.691388889,0.185310066,0.900127087,0.926327002,1.1138277,0.370307285
SCPT_14539_Raw02_result.csv,14539,7.8,3.543,0.0363,424.35,3.543,0.0363,0.7776,2,3,178.2205429,216.9641392,367.4915886,176.4792069,170.3892399,142.3645365,295.1976512,2.412912191,0.867536798,0.670826504,0.143858156,0.877355525,0.91247312,1.09216766,0.36291345
SCPT_14539_Raw02_result.csv,14539,7.82,4.06,0.0371,424.35,4.06,0.0371,0.6146,2,3,181.8395989,221.3699465,385.2795981,180.4195542,171.1703247,145.5509632,296.5259902,2.33782937,0.847433613,0.650723319,0.096589287,0.855273591,0.907899474,1.070032299,0.358423715
SCPT_14539_Raw02_result.csv,14539,7.84,4.095,0.0418,424.35,4.095,0.0418,0.513,2,3,184.0592075,224.0720787,385.8931274,183.367543,179.1935058,147.2854623,301.3736756,2.364724259,0.835301101,0.638590806,0.094998127,0.839066016,0.862092326,1.058185962,0.342207645
SCPT_14539_Raw02_result.csv,14539,7.86,3.901,0.0524,424.35,3.901,0.0524,0.3874,2,3,186.6781192,227.260319,378.16571,187.571302,196.618483,149.1348441,310.4484021,2.457211629,0.82117274,0.624462446,0.115226101,0.816399536,0.76929337,1.045707696,0.312540876
SCPT_14539_Raw02_result.csv,14539,7.88,3.61,0.0586,424.35,3.61,0.0586,0.3453,2,3,186.5582154,227.1143492,367.1224411,188.3064251,206.6690156,148.9596526,315.0163766,2.539240798,0.821815249,0.625104955,0.144863167,0.81248803,0.719440032,1.046883105,0.29793396
SCPT_14539_Raw02_result.csv,14539,7.9,3.21,0.0624,424.35,3.21,0.0624,0.3472,2,3,184.3936531,224.4792299,351.4341134,186.7066677,213.3064454,147.3313607,317.5276457,2.634057394,0.833485695,0.636775401,0.188536337,0.821019823,0.687828744,1.057874382,0.289993699
SCPT_14539_Raw02_result.csv,14539,7.92,3.026,0.061,424.35,3.026,0.061,0.3551,2,3,182.4237755,222.081118,343.9202574,184.4415241,211.7015364,145.9119713,316.6565931,2.66763656,0.844226169,0.647515875,0.210148766,0.833226116,0.695381151,1.067555083,0.292740702
SCPT_14539_Raw02_result.csv,14539,7.94,2.922,0.061,424.35,2.922,0.061,0.3651,2,3,181.5379087,221.0026714,339.63331,183.4728756,211.94907,145.280809,316.7767178,2.691280495,0.849094091,0.652383797,0.222692051,0.838491747,0.694212577,1.071890103,0.292361421
SCPT_14539_Raw02_result.csv,14539,7.96,2.86,0.0593,424.35,2.86,0.0593,0.3887,2,3,180.6146087,219.878654,337.2211835,182.153335,209.501407,144.5945434,315.7657198,2.697829747,0.854193059,0.657482765,0.229819541,0.845709754,0.705828131,1.076625013,0.295558041
SCPT_14539_Raw02_result.csv,14539,7.98,2.761,0.0574,424.35,2.761,0.0574,0.4021,2,3,179.211565,218.1706009,333.0367609,180.3386368,206.8351997,143.5746864,314.5494458,2.712834567,0.861991551,0.665281257,0.242305709,0.855722187,0.718636247,1.083703224,0.299417302
SCPT_14539_Raw02_result.csv,14539,8,2.653,0.0572,315.78,2.653,0.0572,0.4005,2,3,178.1100076,216.8295744,328.2098952,179.1386361,206.8053805,142.8100837,314.5130437,2.739367785,0.572644389,0.375934095,-0.03860756,0.566885759,0.423267608,0.793530107,0.004020219
SCPT_14539_Raw02_result.csv,14539,8.02,2.397,0.0567,315.78,2.397,0.0567,0.3923,2,3,175.1196364,213.1891226,316.1063161,176.1351538,206.8360982,140.7336295,314.1168341,2.805844634,0.589576391,0.392866097,-0.001032832,0.583794149,0.423119085,0.808176817,0.005280769
SCPT_14539_Raw02_result.csv,14539,8.04,2.284,0.0548,315.78,2.284,0.0548,0.4026,2,3,173.3030533,210.9776302,310.6944704,174.0842883,204.3364252,139.4601183,312.8134078,2.828625868,0.600003953,0.403293659,0.016235749,0.595506171,0.43527799,0.817267099,0.009438897
SCPT_14539_Raw02_result.csv,14539,8.06,2.284,0.0523,315.78,2.284,0.0523,0.441,2,3,172.8650936,210.4444617,311.1560994,172.8807767,200.0767769,139.0166578,311.1158175,2.815878429,0.602534284,0.40582399,0.014751055,0.602443563,0.456344591,0.820452002,0.014880522
SCPT_14539_Raw02_result.csv,14539,8.08,2.492,0.0444,315.78,2.492,0.0444,0.4884,2,3,173.1266931,210.7629308,321.8378277,171.2903101,186.2285984,138.967705,304.9503045,2.714490105,0.601022112,0.404311818,-0.01900201,0.611685932,0.528070826,0.820804201,0.034896941
SCPT_14539_Raw02_result.csv,14539,8.1,2.817,0.0374,315.78,2.817,0.0374,0.5091,2,3,174.0550606,211.8931172,336.9710281,170.5722493,173.159862,139.5385826,298.6814123,2.591694977,0.595674079,0.398963785,-0.064951188,0.615886812,0.600830543,0.816704628,0.055668274
SCPT_14539_Raw02_result.csv,14539,8.12,3.536,0.0371,315.78,3.536,0.0371,0.4575,2,3,179.8970493,219.0051035,366.2346525,176.404712,171.5140498,144.1843748,299.0577281,2.4449674,0.56266103,0.365950735,-0.148228486,0.582264913,0.610380583,0.783952908,0.054409143
SCPT_14539_Raw02_result.csv,14539,8.14,4.035,0.0381,315.78,4.035,0.0381,0.4006,2,3,183.7321667,223.6739421,384.4052275,180.600185,172.6586469,147.3769791,300.5738671,2.36836744,0.541566687,0.344856393,-0.196651507,0.558760103,0.603729262,0.762051981,0.049352231
SCPT_14539_Raw02_result.csv,14539,8.16,4.775,0.04,315.78,4.775,0.04,0.3666,2,3,188.8281907,229.8777974,409.3516504,186.525723,175.1208056,151.7088208,303.0467058,2.272431322,0.514208211,0.317497917,-0.259528799,0.526476614,0.589569715,0.733082738,0.041158831
SCPT_14539_Raw02_result.csv,14539,8.18,5.601,0.045,315.78,5.601,0.045,0.3647,2,3,194.9634425,237.3467996,434.8003647,194.1495432,182.4117865,156.8664696,308.2770066,2.197827602,0.482233702,0.285523408,-0.319841225,0.486417065,0.548779074,0.699650837,0.024047018
SCPT_14539_Raw02_result.csv,14539,8.2,5.397,0.045,315.78,5.397,0.045,0.3039,2,3,194.1475562,236.3535467,428.5002163,192.9759968,182.5891248,156.1365794,308.3828479,2.224121513,0.486427299,0.289717005,-0.305245474,0.492479956,0.547807359,0.704314635,0.023703745
SCPT_14539_Raw02_result.csv,14539,8.22,9.064,0.1013,315.78,9.064,0.1013,-0.03,2,3,225.3476002,274.336209,520.1181475,233.9636807,251.7733228,180.0826353,344.2196989,2.102270229,0.337401669,0.140691374,-0.499010224,0.299879876,0.226516599,0.561629938,-0.086234345
SCPT_14539_Raw02_result.csv,14539,8.24,9.293,0.1013,315.78,9.293,0.1013,-0.03,2,3,226.0893169,275.2391684,525.2288419,234.85176,251.4649022,180.8529623,344.4949991,2.0864767,0.33411564,0.137405345,-0.508788288,0.296091262,0.227742343,0.55736143,-0.087033805
SCPT_14539_Raw02_result.csv,14539,8.26,9.197,0.1615,315.78,9.197,0.1615,-0.059,2,3,239.3813039,291.4207178,523.1475897,252.532946,313.2763207,187.8372177,366.2259528,2.231247696,0.276988074,0.08027778,-0.504817854,0.223504049,0.007960154,0.519470044,-0.148204732
SCPT_14539_Raw02_result.csv,14539,8.28,9.833,0.1615,315.78,9.833,0.1615,-0.059,2,3,241.4785471,293.9738834,536.8280691,255.0644438,312.2296391,189.7821516,366.6314663,2.187588601,0.268265132,0.071554837,-0.530632105,0.213529535,0.011306829,0.509168925,-0.149311396
SCPT_14539_Raw02_result.csv,14539,8.3,10.135,0.1802,315.78,10.135,0.1802,-0.0602,2,3,245.9138838,299.3734237,543.1997437,260.9309654,328.994501,192.4809708,372.2011673,2.201902071,0.25006436,0.053354066,-0.542431336,0.190789896,-0.040995268,0.495048473,-0.164388712
SCPT_14539_Raw02_result.csv,14539,8.32,10.135,0.18,315.78,10.135,0.18,-0.0619,2,3,246.0228151,299.5060357,543.3222148,260.8771715,328.7224937,192.5920456,372.3741101,2.202282846,0.249621493,0.052911199,-0.542656773,0.190996079,-0.040168142,0.49447157,-0.164853253
SCPT_14539_Raw02_result.csv,14539,8.34,8.823,0.1673,315.78,8.823,0.1673,-0.0633,2,3,239.7365768,291.8532239,515.3781363,252.407592,318.981103,187.7677025,368.6946188,2.27259718,0.275505045,0.078794751,-0.489855108,0.224000559,-0.010086094,0.519840195,-0.154922941
SCPT_14539_Raw02_result.csv,14539,8.36,8.823,0.1521,315.78,8.823,0.1521,-0.0651,2,3,237.0862529,288.6267426,515.4923138,248.4780071,304.4427722,186.4131895,364.3781293,2.244372484,0.286621757,0.089911463,-0.490076625,0.23969143,0.036562639,0.52708011,-0.143146377
SCPT_14539_Raw02_result.csv,14539,8.38,7.958,0.1488,315.78,7.958,0.1488,-0.0657,2,3,233.4808068,284.2375039,495.6526782,243.7620871,302.5484232,183.4515857,363.2827883,2.307269894,0.301945893,0.105235599,-0.450829667,0.258853072,0.042804427,0.543094974,-0.140135794
SCPT_14539_Raw02_result.csv,14539,8.4,6.91,0.1328,315.78,6.91,0.1328,-0.0656,2,3,226.1906986,275.3625896,469.6910897,234.2579162,288.2662932,178.1877088,357.7917333,2.368424992,0.333667326,0.136957032,-0.397029454,0.298623054,0.091161087,0.57220823,-0.124905298
